vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z
"{""main_consent"": true, ""age"": ""64"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T14:42:13.352535"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:31:24.596621"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T14:42:11.530330""}",167,2025-09-04 14:30:57,False,,,Participant,67c77b5164b3e6ac5f5d56174eff3e82,prolific,68b9a2529acdaba7376e1f4b,66567ea20a512b56a661fc5c:68b9a2529acdaba7376e1f4b,68b896a73aaef02d84094293,live,2025-09-04 14:42:16,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",00c42ad9-3e6c-7b2d-efe4-e4dc2c49d9a2,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,64,college,1.0
"{""main_consent"": true, ""age"": ""45"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T14:37:39.122055"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:33:04.153572"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T14:37:37.164610""}",168,2025-09-04 14:32:35,False,,,Participant,9325fb66d5e3fec046a143a1cdd34f98,prolific,68b9a2f4175c3e8b9f0d4071,6630e55b3b999569b5a36635:68b9a2f4175c3e8b9f0d4071,68b896a73aaef02d84094293,live,2025-09-04 14:37:42,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",1271d7b7-df12-f887-274a-7f33b5cd75ab,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,45,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T14:45:04.697901"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:40:55.298549"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T14:45:03.453770""}",169,2025-09-04 14:40:14,False,,,Participant,63d9a8bd88a2a2918a436d4bdc2f91ef,prolific,68b9a43799ad66f90e63b220,6330f30b973410dadd20eb64:68b9a43799ad66f90e63b220,68b896a73aaef02d84094293,live,2025-09-04 14:45:06,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",42659806-8a8e-ca13-278d-c5a47fa75f34,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 140.0.0.0 on Linux 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,42,high_school,0.0
"{""main_consent"": true, ""age"": ""54"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T14:53:10.547027"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:46:04.496075"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T14:53:08.798723""}",170,2025-09-04 14:45:41,False,,,Participant,642bdc42faa0759aa3b80fa635ee19f5,prolific,68b9a608e353eb48512e5b81,5d7047d764b37b0017ffa710:68b9a608e353eb48512e5b81,68b896a73aaef02d84094293,live,2025-09-04 14:53:13,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",6c185009-d4fd-307b-0d35-630253366a4c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,54,college,1.0
"{""main_consent"": true, ""age"": ""56"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T14:56:09.802116"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:48:27.960681"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T14:56:06.718881""}",171,2025-09-04 14:47:20,False,,,Participant,83fc0f5dc8a02676e6750a3f285eb78e,prolific,68b9a663565e7665fdaafe6e,62686fdb4b7b799abadf0303:68b9a663565e7665fdaafe6e,68b896a73aaef02d84094293,live,2025-09-04 14:56:14,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",5fdf0046-cbd3-871f-a704-f5ac2708d2a8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,56,high_school,0.0
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""graduate_school"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:24:19.980103"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:57:02.840548"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:24:16.573791""}",172,2025-09-04 14:55:17,False,,,Participant,2cbccedcf514190fb2daef58c4adce9c,prolific,68b9a54e187470e70cd2de8a,66fb12ba2bfd1e0379ced77c:68b9a54e187470e70cd2de8a,68b896a73aaef02d84094293,live,2025-09-04 15:24:29,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",e14319ea-abcc-0580-6d9c-cf4afd9bdc8e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 132.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,32,graduate_school,1.0
"{""main_consent"": true, ""age"": ""30"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:01:40.589592"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:56:13.032001"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:01:39.055039""}",173,2025-09-04 14:55:49,False,,,Participant,f2fdf599f4d9c2cdbffd793de8ab8e26,prolific,68b9a843b720b6e81123fd96,66fceda149718a86f36761b4:68b9a843b720b6e81123fd96,68b896a73aaef02d84094293,live,2025-09-04 15:01:43,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",a35eaa8c-b670-75f3-f074-7a7cb98bb5a8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,30,high_school,0.0
"{""main_consent"": true, ""age"": ""53"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:02:16.757497"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:56:12.430707"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:02:14.810999""}",174,2025-09-04 14:55:54,False,,,Participant,e839b83b62014a4900d29d85e22ec213,prolific,68b9a7ec82986faf58f66802,63614899ad49a91f1ef09067:68b9a7ec82986faf58f66802,68b896a73aaef02d84094293,live,2025-09-04 15:02:20,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",52448034-a8cd-90b8-09f6-a988846ace14,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,53,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""72"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:05:48.541623"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T14:57:49.589902"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:05:46.283849""}",175,2025-09-04 14:57:05,False,,,Participant,a892733b5606eca32473b5463cda8763,prolific,68b9a8a0b42cd5849ae47c66,5ca60cd95a6f9a0015b2d034:68b9a8a0b42cd5849ae47c66,68b896a73aaef02d84094293,live,2025-09-04 15:05:52,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",cbfff469-9cee-2e65-1f89-76983701c821,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,72,high_school,0.0
"{""main_consent"": true, ""age"": ""28"", ""formal_education"": ""graduate_school"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:05:47.340109"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:00:26.624946"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:05:44.761602""}",176,2025-09-04 14:59:33,False,,,Participant,b18aa9f9b8238811f81640b2d1c3f2a5,prolific,68b9a43d761efc7ee53e45fc,6073e0d481953bbd2cd61145:68b9a43d761efc7ee53e45fc,68b896a73aaef02d84094293,live,2025-09-04 15:05:49,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",e16ce31b-5230-99c9-67e4-6cf42aa50cfb,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Linux 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,28,graduate_school,1.0
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:11:50.768255"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:04:41.135592"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:11:48.462404""}",177,2025-09-04 15:02:48,False,,,Participant,58e14dc80aa23f5d6de8fa7cd77294b1,prolific,68b9aa00effd72b5bc92239b,60fc2ec58ad0da367daee3c1:68b9aa00effd72b5bc92239b,68b896a73aaef02d84094293,live,2025-09-04 15:11:54,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",eff63a70-f2f1-a939-fd88-1b5b0f5f44d7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,36,high_school,0.0
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:11:24.202686"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:04:33.657746"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:11:22.788099""}",178,2025-09-04 15:04:19,False,,,Participant,7ee1f840a0a8769c356f8dcc5717ce0f,prolific,68b9aa494072aa63446e230c,6645f995e0681bc0c887d5a5:68b9aa494072aa63446e230c,68b896a73aaef02d84094293,live,2025-09-04 15:11:27,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",70f5f650-075e-8047-932a-7971ccba39c7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,36,high_school,0.0
"{""main_consent"": true, ""age"": ""60"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:17:04.100496"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:09:30.079919"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:17:02.618879""}",179,2025-09-04 15:08:18,False,,,Participant,2300ead3a0f476d0f166d9075fcc7c4c,prolific,68b9aae2652b37387170e191,677f08ec6e5c69e32cf8e4a2:68b9aae2652b37387170e191,68b896a73aaef02d84094293,live,2025-09-04 15:17:08,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",d45f6c90-7efc-4cdd-6db7-dc01559d7932,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,60,high_school,0.0
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:18:21.365021"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:09:53.223135"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:18:19.210826""}",180,2025-09-04 15:09:19,False,,,Participant,1e3dbdb542826ab14962113cc2d3a5c8,prolific,68b9aadd32d5dd75e4957a71,664533b11cf66a44e90f90e5:68b9aadd32d5dd75e4957a71,68b896a73aaef02d84094293,live,2025-09-04 15:18:25,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",30894c88-8744-0ee1-0453-a98c54c4f8f2,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 140.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,37,high_school,0.0
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:19:48.277613"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:14:47.196439"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:19:47.085131""}",181,2025-09-04 15:11:58,False,,,Participant,29cde56314f7d3cf2ffc99cf471c39b4,prolific,68b9ac337cdefa580d391a79,60fe3a34f7f4d5e48ad56af2:68b9ac337cdefa580d391a79,68b896a73aaef02d84094293,live,2025-09-04 15:19:50,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",e9b8fcfb-0940-3e19-b9b1-022914be8753,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,39,high_school,0.0
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:26:38.964323"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:17:02.693498"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:26:36.880376""}",182,2025-09-04 15:15:35,False,,,Participant,b2767d87821eed0d347887dc2bbbf461,prolific,68b9ac435c588beadca8bf5c,66e9a6cf278a9806ebe7bd0b:68b9ac435c588beadca8bf5c,68b896a73aaef02d84094293,live,2025-09-04 15:26:44,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",6840c654-03e9-8004-f5ea-90dfbba9b41d,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,35,high_school,0.0
"{""main_consent"": true, ""age"": ""44"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:25:56.164983"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:18:44.677604"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:25:53.779835""}",183,2025-09-04 15:17:56,False,,,Participant,be2e295aa72ef0aadf2d25cb901c119a,prolific,68b9ad87ecace1a2bca560d4,588e02b13326830001bc29cd:68b9ad87ecace1a2bca560d4,68b896a73aaef02d84094293,live,2025-09-04 15:26:00,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",291b2647-f4dc-bf07-ebe1-270c4f79b6d3,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,44,college,1.0
"{""main_consent"": true, ""age"": ""27"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T15:26:17.326494"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T15:19:57.064903"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T15:26:15.725458""}",184,2025-09-04 15:19:06,False,,,Participant,18c3ed5743098e75bc79b18edec8c556,prolific,68b9ade12ed25d963b97930a,65390c1abdfe1fd0b200ac11:68b9ade12ed25d963b97930a,68b896a73aaef02d84094293,live,2025-09-04 15:26:20,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",1f98622e-dfb1-838f-f155-7bdad70bca9b,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,27,high_school,0.0
"{""main_consent"": true, ""age"": ""41"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T16:16:35.132094"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T16:05:13.856579"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T16:16:33.598700""}",185,2025-09-04 16:04:42,False,,,Participant,79a1a3b9eaba0508b93bb17156175d3c,prolific,68b9b88fb2d7b4aec578d3da,62d21a095ad69a4459f6d664:68b9b88fb2d7b4aec578d3da,68b896a73aaef02d84094293,live,2025-09-04 16:16:38,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",3a123c42-c3c8-a268-98c6-0e122e2828ab,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,41,college,1.0
"{""main_consent"": true, ""age"": ""52"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T16:14:03.119059"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T16:07:07.205168"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T16:13:59.990428""}",186,2025-09-04 16:04:51,False,,,Participant,201dbb14f72015f5adc83823f63f4ef7,prolific,68b9b88d93cbe039386f5f8e,5e0b388b15ef4037cebdecc9:68b9b88d93cbe039386f5f8e,68b896a73aaef02d84094293,live,2025-09-04 16:14:07,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",2bdba3ec-ef46-506c-707d-d685a05bccf1,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,52,high_school,0.0
"{""main_consent"": true, ""age"": ""33"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T16:10:50.854206"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T16:06:04.850513"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T16:10:48.208671""}",187,2025-09-04 16:05:10,False,,,Participant,569972bd7a57a7303ae0d3ad0a8e66e2,prolific,68b9b88e19b58737e5f54784,5f557b11e44ff19554e13eaf:68b9b88e19b58737e5f54784,68b896a73aaef02d84094293,live,2025-09-04 16:10:55,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",99bfee5b-6133-5073-f057-e3e5f0aaf653,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,33,college,1.0
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T16:12:06.703613"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T16:06:13.768005"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T16:12:01.428718""}",188,2025-09-04 16:05:40,False,,,Participant,6e51daa471cf47df246ce9cbb1cf0f0e,prolific,68b9b89e8df576a4756d51fd,60c14a3e834adb62102cffa0:68b9b89e8df576a4756d51fd,68b896a73aaef02d84094293,live,2025-09-04 16:12:14,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",02c09ac3-4313-5a87-d4d6-22a57afbda87,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,36,high_school,0.0
"{""main_consent"": true, ""age"": ""67"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T16:15:00.677056"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T16:07:08.361958"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T16:14:58.626896""}",189,2025-09-04 16:06:38,False,,,Participant,ef90fc21b75707d9297b1e4463f7e879,prolific,68b9b8eaab7393d6515d4589,65b92135e296f28cb1a093c3:68b9b8eaab7393d6515d4589,68b896a73aaef02d84094293,live,2025-09-04 16:15:04,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",643b308b-0e9c-e0e2-830a-b8f174e19269,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,67,college,1.0
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T16:16:43.013132"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T16:12:34.892734"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T16:16:41.452370""}",190,2025-09-04 16:12:24,False,,,Participant,d909294b3e4c8958ee999982762f8223,prolific,68b9ba5b597d1b7936197c85,5f16f559325a640008bb9a07:68b9ba5b597d1b7936197c85,68b896a73aaef02d84094293,live,2025-09-04 16:16:46,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",1cdbe028-3ff4-bf71-4b73-a5d8a6544ee6,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,38,college,1.0
