vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z,p_y
"{""main_consent"": true, ""age"": ""55"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T02:51:57.917131"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:45:15.768675"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T02:51:53.517929"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:47:02.007369""}",165,2025-08-21 02:44:06,False,,,Participant,fd07d1dce3b078e5d1a3ef2932b216a9,prolific,68a6877f94b1d1daec12b994,678f0bb28ec3307e4f1afb78:68a6877f94b1d1daec12b994,68a515a0c8c21db8f8d05b6b,live,2025-08-21 02:52:02,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",1e7df839-b574-3eb2-be22-8cf3f463ba3b,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,55,college,1.0,
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T02:49:36.537213"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:46:18.043245"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T02:49:33.450234"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:47:11.531670""}",166,2025-08-21 02:45:49,False,,,Participant,3b1ffcca8c31d710363c10e47d3b23d0,prolific,68a687fdf03c422ec5428ea0,56d0f57421cd29000a9737e4:68a687fdf03c422ec5428ea0,68a515a0c8c21db8f8d05b6b,live,2025-08-21 02:49:39,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",d64d568e-aed9-f456-4aed-9e8c20dc95a9,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,42,college,1.0,
"{""main_consent"": true, ""age"": ""19"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:02:37.598000"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:54:51.190555"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:02:33.702258"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:56:26.825535""}",167,2025-08-21 02:53:32,False,,,Participant,2a0654af4c23eb9ae534e1c3c4bb9ded,prolific,68a68947f68c3b29cb1b03e5,66940332d70583ebe9a33c05:68a68947f68c3b29cb1b03e5,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:02:41,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",49ba73c9-12ed-fbe2-ce29-e2b60cf54f3b,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 141.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,19,high_school,0.0,
"{""main_consent"": true, ""age"": ""27"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T02:58:57.946216"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:55:01.085057"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T02:58:53.504692"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T02:56:44.188208""}",168,2025-08-21 02:54:37,False,,,Participant,de270a334ba8fd340873c04d92a9cb7c,prolific,68a689da04856256a72f32ac,66687afc5bed676ff3dda788:68a689da04856256a72f32ac,68a515a0c8c21db8f8d05b6b,live,2025-08-21 02:59:01,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",67694a12-9142-6d7f-4b6e-b31d96f6534c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,27,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:08:20.735429"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:04:00.302330"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:08:17.518408"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:05:45.423400""}",169,2025-08-21 03:03:45,False,,,Participant,99ca81b1b4cea728cbbdea5838e5b364,prolific,68a68c852dbb64035e07ab1c,6748f8e31516667cc3eb71e8:68a68c852dbb64035e07ab1c,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:08:23,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",6a0d9d61-c300-84dc-f28a-97a186567957,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,36,college,1.0,
"{""main_consent"": true, ""age"": ""58"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:11:58.358658"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:06:32.070876"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:11:53.373794"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:09:16.455362""}",170,2025-08-21 03:05:50,False,,,Participant,63753fcd0e26a6ac00028368a9bfdbe3,prolific,68a68b826593aa437a9a1104,67666246f7cf253ec446ff32:68a68b826593aa437a9a1104,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:12:03,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",ec2f7b9a-c05e-dcc2-ed72-39a70e1c7dd8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,58,postgraduate_degree_or_higher,1.0,
"{""main_consent"": true, ""age"": ""40"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:21:00.543594"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:11:31.203350"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:20:55.241877"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:14:54.449129""}",171,2025-08-21 03:10:09,False,,,Participant,2849e705f4e40a3948c5e067fbb7bce6,prolific,68a68db6b8f03be641ed666e,5c78b032419dcc0014119082:68a68db6b8f03be641ed666e,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:21:07,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",c10044e1-f3c6-0144-a035-7dc18c9c4bf8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,40,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:23:14.078816"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:17:02.984811"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:23:10.713353"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:19:30.585500""}",172,2025-08-21 03:15:26,False,,,Participant,bb792cca6d7fd5330bae8d0065275075,prolific,68a68ea19ddb6777321974f7,5de8887aa2db898017debf1a:68a68ea19ddb6777321974f7,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:23:17,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",fa056b80-46d9-b755-0dd4-8ccb0b131433,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,38,college,1.0,
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:28:14.811967"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:23:17.103689"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:28:09.379084"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:25:01.126754""}",173,2025-08-21 03:22:07,False,,,Participant,923fea93670bb2a085a437980f9f6a6e,prolific,68a690bf188cbcf53ad5be43,65bbdbd7bc3559a97b37263d:68a690bf188cbcf53ad5be43,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:28:25,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",961f8586-4c6e-82e3-d462-51925d32d723,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,42,college,1.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:30:40.387721"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:27:24.812535"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:30:36.163028"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:28:56.479309""}",174,2025-08-21 03:26:15,False,,,Participant,d5183b32535fafc03437537230209d57,prolific,68a6912cde29bdb96e074336,67496dea4b9483e93cf9d117:68a6912cde29bdb96e074336,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:30:45,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",7e2401a3-74dc-2fc5-7877-9384cd06b0b7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,college,1.0,
"{""main_consent"": true, ""age"": ""31"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:41:21.246645"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:34:37.865984"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:41:18.286141"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:37:41.461541""}",175,2025-08-21 03:33:34,False,,,Participant,cc331bb4855f88876678011d1befee9c,prolific,68a692b66abcda754f64606d,6723a24834fc355d0ae557ad:68a692b66abcda754f64606d,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:41:24,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",9712040d-e2fc-5214-1272-6aad8029f6c9,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,31,college,1.0,
"{""main_consent"": true, ""age"": ""22"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:39:59.380844"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:36:03.825587"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:39:55.681758"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:37:12.196715""}",176,2025-08-21 03:35:04,False,,,Participant,d341cde184d4980bfd8993f08b920e6c,prolific,68a692f54fb74b62433872d3,650764c3a197814ab15f8237:68a692f54fb74b62433872d3,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:40:03,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",fd6596c4-cae6-3de0-e37c-51466fb9343f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,22,college,1.0,
"{""main_consent"": true, ""age"": ""50"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:44:51.840945"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:42:09.807439"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:44:48.484845"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:42:55.808930""}",177,2025-08-21 03:41:48,False,,,Participant,e720de8e9401082af42ad72e8e8b74c4,prolific,68a69523d0f44800fd6fe358,66be3ed60ce8896e4feb1003:68a69523d0f44800fd6fe358,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:44:56,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",4224b2e7-dcc4-ab55-bfe7-d43fee421279,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,50,postgraduate_degree_or_higher,1.0,
"{""main_consent"": true, ""age"": ""45"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:46:16.320250"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:42:41.136875"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:46:12.395887"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:43:48.307523""}",178,2025-08-21 03:42:16,False,,,Participant,2bb925b9f1f224684ed621c9d90acd4e,prolific,68a6957f07c599913a2c1509,653703627539f3a8b2ed4af3:68a6957f07c599913a2c1509,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:46:20,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",efa73640-bd6e-718e-5ea6-92756a39d9ef,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,45,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:52:57.626530"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:47:31.038578"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:52:48.927772"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:49:34.726767""}",179,2025-08-21 03:46:48,False,,,Participant,5f0b4246ed4cbf9fa64b601480db6942,prolific,68a696946ada8d003bb73c06,5dc47ddd034b45342d3b2e3a:68a696946ada8d003bb73c06,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:53:02,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",6c2fe2d2-b95d-2127-7068-6cac2a2f4bb9,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,37,college,1.0,
"{""main_consent"": true, ""age"": ""75"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T03:54:28.332148"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:48:23.528442"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T03:54:23.825487"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T03:51:01.501514""}",180,2025-08-21 03:47:51,False,,,Participant,e4399578671460d47a5cc207479e6308,prolific,68a69656e3f28d04412d6e0f,663557f1ddd96308299e1015:68a69656e3f28d04412d6e0f,68a515a0c8c21db8f8d05b6b,live,2025-08-21 03:54:33,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",eb5111dd-cedb-cc85-9b83-36e218be5fe7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Linux 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,75,high_school,0.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T11:51:55.270630"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:48:13.578017"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T11:51:51.800472"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:49:35.113479""}",181,2025-08-21 11:47:47,False,,,Participant,9f951150fde280b3091649b1f376dabb,prolific,68a70751e19b58c7e51ff6ef,583ef6f5ad2f4300014b358d:68a70751e19b58c7e51ff6ef,68a515a0c8c21db8f8d05b6b,live,2025-08-21 11:52:00,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",225cfdab-6f44-b927-def8-d87ce7bb4a97,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,high_school,0.0,
"{""main_consent"": true, ""age"": ""29"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T11:57:01.992500"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:53:46.540014"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T11:56:58.756223"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:54:39.290929""}",182,2025-08-21 11:48:21,False,,,Participant,f97357546dbe5cfc17dbaa9ca0d7d9b3,prolific,68a7074f3e8163f7d723bd41,65ccca52871269168cc029b5:68a7074f3e8163f7d723bd41,68a515a0c8c21db8f8d05b6b,live,2025-08-21 11:57:05,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",45fbda3a-209b-e1b7-0fb9-d66095f2858b,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,29,college,1.0,
"{""main_consent"": true, ""age"": ""54"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T11:57:33.610308"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:53:05.847606"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T11:57:29.716738"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:54:04.652051""}",183,2025-08-21 11:52:30,False,,,Participant,8ef67449c41e4f8f9b2c1f047f765753,prolific,68a7086e937403b5f7400b2c,5cb67a7ab73e8a001507fae5:68a7086e937403b5f7400b2c,68a515a0c8c21db8f8d05b6b,live,2025-08-21 11:57:37,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",505.0,555.0,1.0,[],"[1.0, 1.0]",a3bdabf1-36a0-ad85-f7fc-6a672618aca3,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,54,college,1.0,
"{""main_consent"": true, ""age"": ""53"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T12:00:42.441911"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:58:02.441574"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T12:00:38.871679"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T11:58:59.968867""}",184,2025-08-21 11:57:38,False,,,Participant,d08fb94c7c84b988d4316ad4714219cc,prolific,68a709a22fa54a78e5140db2,673215ff162805cf7a252019:68a709a22fa54a78e5140db2,68a515a0c8c21db8f8d05b6b,live,2025-08-21 12:00:46,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",ba7cd196-fd17-3a0e-ad33-fd2e5507fed8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,53,college,1.0,
